id,coh_diff,relevance,output,coherence,rel_diff,consistency,con_diff,fluency,flu_diff,mean_diff,mean
421,-0.7999999999999998,5.0,"Coherence: 4.2
Consistency: 5.0
Fluency: 4.0
Relevance: 5.0
Overall:4.55",4.2,0.33333333333333304,5.0,0.0,4.0,-1.0,-0.3666666666666667,4.55
422,1.0,5.0,"Coherence: 5.0
Consistency: 5.0
Fluency: 4.0
Relevance: 5.0
Overall:4.75",5.0,1.0,5.0,0.0,4.0,-1.0,0.25,4.75
423,-0.6166666666666671,4.7,"Coherence: 4.05
Consistency: 5.0
Fluency: 4.0
Relevance: 4.7
Overall:4.4375",4.05,-0.2999999999999998,5.0,0.0,4.0,-1.0,-0.47916666666666674,4.4375
424,-2.333333333333333,2.0,"Coherence: 2.0
Consistency: 1.3
Fluency: 3.75
Relevance: 2.0
Overall:2.2625",2.0,-0.3333333333333335,1.3,-1.3666666666666665,3.75,0.75,-0.8208333333333332,2.2625
425,-0.5166666666666666,3.3,"Coherence: 3.15
Consistency: 4.55
Fluency: 3.75
Relevance: 3.3
Overall:3.6875",3.15,-1.3666666666666671,4.55,-0.4500000000000002,3.75,-1.25,-0.8958333333333335,3.6875
426,0.04999999999999982,4.75,"Coherence: 4.05
Consistency: 5.0
Fluency: 4.0
Relevance: 4.75
Overall:4.45",4.05,0.41666666666666696,5.0,0.0,4.0,-1.0,-0.1333333333333333,4.45
427,0.6166666666666671,5.0,"Coherence: 4.95
Consistency: 5.0
Fluency: 4.0
Relevance: 5.0
Overall:4.7375",4.95,0.666666666666667,5.0,0.0,4.0,-0.666666666666667,0.15416666666666679,4.7375
428,-0.2833333333333332,4.2,"Coherence: 4.05
Consistency: 4.95
Fluency: 5.0
Relevance: 4.2
Overall:4.55",4.05,-0.4666666666666668,4.95,-0.04999999999999982,5.0,0.0,-0.19999999999999996,4.55
429,-0.33333333333333304,4.95,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.0
Relevance: 4.95
Overall:4.4875",4.0,0.9500000000000002,5.0,0.0,4.0,-1.0,-0.09583333333333321,4.4875
430,1.133333333333333,3.55,"Coherence: 2.8
Consistency: 4.65
Fluency: 3.05
Relevance: 3.55
Overall:3.5125",2.8,0.21666666666666634,4.65,-0.34999999999999964,3.05,-1.9500000000000002,-0.2375000000000001,3.5125
431,0.7000000000000002,4.65,"Coherence: 3.7
Consistency: 5.0
Fluency: 3.15
Relevance: 4.65
Overall:4.125",3.7,0.9833333333333338,5.0,0.0,3.15,-1.85,-0.04166666666666652,4.125
432,1.75,4.0,"Coherence: 3.75
Consistency: 4.0
Fluency: 3.0
Relevance: 4.0
Overall:3.6875",3.75,-0.33333333333333304,4.0,-0.33333333333333304,3.0,-1.666666666666667,-0.14583333333333326,3.6875
433,0.5666666666666673,4.95,"Coherence: 4.9
Consistency: 5.0
Fluency: 4.05
Relevance: 4.95
Overall:4.7250000000000005",4.9,0.2833333333333332,5.0,0.0,4.05,-0.9500000000000002,-0.02499999999999991,4.7250000000000005
434,1.0499999999999998,4.8,"Coherence: 4.05
Consistency: 5.0
Fluency: 4.9
Relevance: 4.8
Overall:4.6875",4.05,0.7999999999999998,5.0,0.0,4.9,-0.09999999999999964,0.4375,4.6875
435,-0.5166666666666666,4.25,"Coherence: 3.15
Consistency: 5.0
Fluency: 3.75
Relevance: 4.25
Overall:4.0375",3.15,0.5833333333333335,5.0,0.0,3.75,-0.583333333333333,-0.12916666666666654,4.0375
436,0.7666666666666662,4.85,"Coherence: 4.1
Consistency: 5.0
Fluency: 4.0
Relevance: 4.85
Overall:4.4875",4.1,1.1833333333333331,5.0,0.0,4.0,-0.33333333333333304,0.40416666666666656,4.4875
437,-1.0499999999999998,4.55,"Coherence: 3.95
Consistency: 5.0
Fluency: 4.0
Relevance: 4.55
Overall:4.375",3.95,-0.11666666666666714,5.0,0.0,4.0,-1.0,-0.5416666666666667,4.375
438,0.666666666666667,5.0,"Coherence: 5.0
Consistency: 5.0
Fluency: 4.0
Relevance: 5.0
Overall:4.75",5.0,0.33333333333333304,5.0,0.0,4.0,-1.0,0.0,4.75
439,-0.2999999999999998,5.0,"Coherence: 4.7
Consistency: 5.0
Fluency: 4.95
Relevance: 5.0
Overall:4.9125",4.7,0.33333333333333304,5.0,0.0,4.95,-0.04999999999999982,-0.004166666666666652,4.9125
440,-2.366666666666667,3.95,"Coherence: 2.3
Consistency: 5.0
Fluency: 5.0
Relevance: 3.95
Overall:4.0625",2.3,-0.7166666666666668,5.0,0.0,5.0,0.0,-0.7708333333333335,4.0625
441,-0.4666666666666668,5.0,"Coherence: 4.2
Consistency: 5.0
Fluency: 3.8
Relevance: 5.0
Overall:4.5",4.2,0.33333333333333304,5.0,0.0,3.8,-0.5333333333333332,-0.16666666666666674,4.5
442,1.2333333333333334,4.85,"Coherence: 3.9
Consistency: 5.0
Fluency: 4.1
Relevance: 4.85
Overall:4.4625",3.9,1.1833333333333331,5.0,0.0,4.1,-0.9000000000000004,0.37916666666666654,4.4625
443,0.666666666666667,5.0,"Coherence: 5.0
Consistency: 5.0
Fluency: 4.05
Relevance: 5.0
Overall:4.7625",5.0,0.33333333333333304,5.0,0.0,4.05,-0.9500000000000002,0.012499999999999956,4.7625
444,-0.36666666666666714,5.0,"Coherence: 4.3
Consistency: 5.0
Fluency: 5.0
Relevance: 5.0
Overall:4.825",4.3,0.0,5.0,0.0,5.0,0.33333333333333304,-0.008333333333333526,4.825
445,0.666666666666667,5.0,"Coherence: 5.0
Consistency: 5.0
Fluency: 4.05
Relevance: 5.0
Overall:4.7625",5.0,1.0,5.0,0.0,4.05,-0.9500000000000002,0.1791666666666667,4.7625
446,0.3333333333333335,4.5,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.2
Relevance: 4.5
Overall:4.425",4.0,1.1666666666666665,5.0,0.0,4.2,-0.7999999999999998,0.17500000000000004,4.425
447,1.3333333333333335,4.95,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.0
Relevance: 4.95
Overall:4.4875",4.0,1.2833333333333337,5.0,0.0,4.0,-1.0,0.4041666666666668,4.4875
448,-0.6666666666666665,2.25,"Coherence: 2.0
Consistency: 1.95
Fluency: 3.55
Relevance: 2.25
Overall:2.4375",2.0,-1.4166666666666665,1.95,-0.050000000000000044,3.55,-1.4500000000000002,-0.8958333333333334,2.4375
449,0.0,4.9,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.05
Relevance: 4.9
Overall:4.4875",4.0,0.5666666666666673,5.0,0.0,4.05,-0.9500000000000002,-0.09583333333333321,4.4875
450,0.21666666666666634,4.65,"Coherence: 3.55
Consistency: 5.0
Fluency: 3.4
Relevance: 4.65
Overall:4.1499999999999995",3.55,0.9833333333333338,5.0,0.0,3.4,-1.6,-0.09999999999999998,4.1499999999999995
451,1.3333333333333335,4.75,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.0
Relevance: 4.75
Overall:4.1875",4.0,0.75,5.0,0.0,3.0,-1.666666666666667,0.10416666666666663,4.1875
452,-0.33333333333333304,4.55,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.65
Relevance: 4.55
Overall:4.3",4.0,0.21666666666666679,5.0,0.33333333333333304,3.65,-1.35,-0.2833333333333333,4.3
453,0.6333333333333333,4.05,"Coherence: 3.3
Consistency: 5.0
Fluency: 3.0
Relevance: 4.05
Overall:3.8375",3.3,-0.2833333333333332,5.0,0.0,3.0,-1.333333333333333,-0.24583333333333324,3.8375
454,0.0,5.0,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.1
Relevance: 5.0
Overall:4.275",4.0,0.33333333333333304,5.0,0.0,3.1,-1.233333333333333,-0.22499999999999998,4.275
455,-0.6166666666666671,4.95,"Coherence: 4.05
Consistency: 5.0
Fluency: 3.95
Relevance: 4.95
Overall:4.4875",4.05,0.6166666666666671,5.0,0.0,3.95,-1.0499999999999998,-0.26249999999999996,4.4875
456,-0.9500000000000002,2.95,"Coherence: 2.05
Consistency: 1.65
Fluency: 4.0
Relevance: 2.95
Overall:2.6625",2.05,-0.7166666666666663,1.65,-0.01666666666666683,4.0,0.3333333333333335,-0.33749999999999997,2.6625
457,0.3666666666666667,4.1,"Coherence: 3.7
Consistency: 4.95
Fluency: 3.3
Relevance: 4.1
Overall:4.0125",3.7,-0.2333333333333334,4.95,-0.04999999999999982,3.3,-1.3666666666666671,-0.3208333333333334,4.0125
458,-0.9000000000000004,5.0,"Coherence: 4.1
Consistency: 5.0
Fluency: 3.95
Relevance: 5.0
Overall:4.5125",4.1,0.666666666666667,5.0,0.0,3.95,-1.0499999999999998,-0.3208333333333333,4.5125
459,1.3333333333333335,4.85,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.05
Relevance: 4.85
Overall:4.225",4.0,0.5166666666666666,5.0,0.666666666666667,3.05,-1.2833333333333332,0.30833333333333346,4.225
460,-0.33333333333333304,5.0,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.95
Relevance: 5.0
Overall:4.7375",4.0,1.0,5.0,0.0,4.95,-0.04999999999999982,0.15416666666666679,4.7375
461,1.0166666666666666,4.3,"Coherence: 3.35
Consistency: 5.0
Fluency: 3.1
Relevance: 4.3
Overall:3.9375",3.35,1.6333333333333333,5.0,3.333333333333333,3.1,-1.9,1.0208333333333333,3.9375
462,-0.33333333333333304,4.9,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.45
Relevance: 4.9
Overall:4.3375",4.0,0.5666666666666673,5.0,0.0,3.45,-1.5499999999999998,-0.3291666666666664,4.3375
463,0.06666666666666643,4.0,"Coherence: 2.4
Consistency: 5.0
Fluency: 3.0
Relevance: 4.0
Overall:3.6",2.4,0.3333333333333335,5.0,1.0,3.0,-1.333333333333333,0.01666666666666672,3.6
464,-0.6499999999999999,2.0,"Coherence: 1.35
Consistency: 1.0
Fluency: 1.45
Relevance: 2.0
Overall:1.45",1.35,-0.3333333333333335,1.0,-0.6666666666666667,1.45,-0.21666666666666679,-0.46666666666666673,1.45
465,-1.0,2.95,"Coherence: 2.0
Consistency: 5.0
Fluency: 3.0
Relevance: 2.95
Overall:3.2375",2.0,-1.0499999999999998,5.0,0.0,3.0,-2.0,-1.0125,3.2375
466,1.1500000000000004,4.85,"Coherence: 4.15
Consistency: 5.0
Fluency: 4.3
Relevance: 4.85
Overall:4.575",4.15,0.8499999999999996,5.0,0.33333333333333304,4.3,-0.7000000000000002,0.4083333333333332,4.575
467,-2.233333333333333,3.7,"Coherence: 2.1
Consistency: 5.0
Fluency: 3.95
Relevance: 3.7
Overall:3.6875",2.1,-0.6333333333333329,5.0,0.0,3.95,0.28333333333333366,-0.645833333333333,3.6875
468,-0.016666666666666607,4.55,"Coherence: 3.65
Consistency: 5.0
Fluency: 4.0
Relevance: 4.55
Overall:4.3",3.65,0.5499999999999998,5.0,0.0,4.0,-1.0,-0.1166666666666667,4.3
469,-0.5666666666666673,4.95,"Coherence: 4.1
Consistency: 5.0
Fluency: 4.0
Relevance: 4.95
Overall:4.5125",4.1,0.6166666666666671,5.0,0.0,4.0,-1.0,-0.23750000000000004,4.5125
470,0.2333333333333334,5.0,"Coherence: 4.9
Consistency: 5.0
Fluency: 3.85
Relevance: 5.0
Overall:4.6875",4.9,0.666666666666667,5.0,0.0,3.85,-1.15,-0.06249999999999989,4.6875
471,-0.666666666666667,4.9,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.8
Relevance: 4.9
Overall:4.675",4.0,-0.09999999999999964,5.0,0.0,4.8,-0.20000000000000018,-0.2416666666666667,4.675
472,-2.066666666666667,4.35,"Coherence: 2.6
Consistency: 5.0
Fluency: 5.0
Relevance: 4.35
Overall:4.2375",2.6,0.34999999999999964,5.0,0.0,5.0,0.0,-0.4291666666666668,4.2375
473,0.2333333333333334,4.1,"Coherence: 3.9
Consistency: 5.0
Fluency: 4.05
Relevance: 4.1
Overall:4.2625",3.9,-0.2333333333333334,5.0,0.0,4.05,-0.6166666666666671,-0.15416666666666679,4.2625
474,0.2666666666666666,5.0,"Coherence: 4.6
Consistency: 5.0
Fluency: 3.5
Relevance: 5.0
Overall:4.525",4.6,0.666666666666667,5.0,0.0,3.5,-1.5,-0.1416666666666666,4.525
475,0.7999999999999998,5.0,"Coherence: 4.8
Consistency: 5.0
Fluency: 3.8
Relevance: 5.0
Overall:4.65",4.8,1.0,5.0,0.0,3.8,-1.2000000000000002,0.1499999999999999,4.65
476,-0.5,4.7,"Coherence: 4.5
Consistency: 5.0
Fluency: 5.0
Relevance: 4.7
Overall:4.8",4.5,0.36666666666666714,5.0,0.0,5.0,0.0,-0.033333333333333215,4.8
477,-0.33333333333333304,4.6,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.75
Relevance: 4.6
Overall:4.3375",4.0,0.2666666666666666,5.0,0.0,3.75,-0.916666666666667,-0.24583333333333335,4.3375
478,-0.43333333333333357,4.05,"Coherence: 2.9
Consistency: 4.9
Fluency: 2.95
Relevance: 4.05
Overall:3.7",2.9,-0.2833333333333332,4.9,-0.09999999999999964,2.95,-1.3833333333333329,-0.5499999999999998,3.7
479,-0.3333333333333335,3.0,"Coherence: 2.0
Consistency: 4.95
Fluency: 3.8
Relevance: 3.0
Overall:3.4375",2.0,-1.666666666666667,4.95,-0.04999999999999982,3.8,-1.2000000000000002,-0.8125000000000001,3.4375
480,0.0,3.25,"Coherence: 2.0
Consistency: 3.95
Fluency: 2.55
Relevance: 3.25
Overall:2.9375",2.0,0.25,3.95,-1.0499999999999998,2.55,-1.1166666666666667,-0.47916666666666663,2.9375
481,2.4333333333333327,4.55,"Coherence: 4.1
Consistency: 5.0
Fluency: 4.05
Relevance: 4.55
Overall:4.425",4.1,1.2166666666666663,5.0,0.0,4.05,-0.9500000000000002,0.6749999999999997,4.425
482,0.6666666666666665,4.05,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.0
Relevance: 4.05
Overall:4.2625",4.0,0.04999999999999982,5.0,0.0,4.0,-1.0,-0.07083333333333341,4.2625
483,0.04999999999999982,4.1,"Coherence: 3.05
Consistency: 5.0
Fluency: 3.65
Relevance: 4.1
Overall:3.9499999999999997",3.05,0.7666666666666662,5.0,0.0,3.65,-1.35,-0.13333333333333353,3.9499999999999997
484,0.4833333333333334,4.1,"Coherence: 3.15
Consistency: 5.0
Fluency: 3.65
Relevance: 4.1
Overall:3.975",3.15,0.7666666666666662,5.0,0.0,3.65,-1.35,-0.025000000000000133,3.975
485,0.16666666666666652,4.0,"Coherence: 3.5
Consistency: 4.95
Fluency: 4.0
Relevance: 4.0
Overall:4.1125",3.5,0.3333333333333335,4.95,-0.04999999999999982,4.0,-1.0,-0.13749999999999996,4.1125
486,0.0,4.9,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.0
Relevance: 4.9
Overall:4.475",4.0,0.5666666666666673,5.0,0.0,4.0,-1.0,-0.10833333333333317,4.475
487,0.28333333333333366,4.5,"Coherence: 3.95
Consistency: 5.0
Fluency: 4.1
Relevance: 4.5
Overall:4.387499999999999",3.95,0.16666666666666696,5.0,0.0,4.1,-0.9000000000000004,-0.11249999999999993,4.387499999999999
488,-2.483333333333333,1.55,"Coherence: 1.85
Consistency: 1.0
Fluency: 4.95
Relevance: 1.55
Overall:2.3375000000000004",1.85,-1.1166666666666665,1.0,-0.6666666666666667,4.95,-0.04999999999999982,-1.0791666666666664,2.3375000000000004
489,-0.48333333333333295,4.6,"Coherence: 3.85
Consistency: 5.0
Fluency: 3.95
Relevance: 4.6
Overall:4.35",3.85,-0.06666666666666732,5.0,0.0,3.95,-1.0499999999999998,-0.4,4.35
490,1.3333333333333335,4.2,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.05
Relevance: 4.2
Overall:4.3125",4.0,1.2000000000000002,5.0,0.0,4.05,-0.9500000000000002,0.39583333333333337,4.3125
491,0.15000000000000036,4.85,"Coherence: 4.15
Consistency: 5.0
Fluency: 4.0
Relevance: 4.85
Overall:4.5",4.15,1.1833333333333331,5.0,0.0,4.0,-1.0,0.08333333333333337,4.5
492,-0.2833333333333332,4.4,"Coherence: 4.05
Consistency: 5.0
Fluency: 4.95
Relevance: 4.4
Overall:4.6",4.05,0.06666666666666732,5.0,0.0,4.95,-0.04999999999999982,-0.06666666666666643,4.6
493,1.5666666666666664,4.25,"Coherence: 3.9
Consistency: 5.0
Fluency: 4.0
Relevance: 4.25
Overall:4.2875",3.9,1.5833333333333335,5.0,0.0,4.0,-1.0,0.5375,4.2875
494,0.8666666666666667,4.0,"Coherence: 3.2
Consistency: 5.0
Fluency: 3.9
Relevance: 4.0
Overall:4.0249999999999995",3.2,0.6666666666666665,5.0,0.0,3.9,-1.1,0.10833333333333328,4.0249999999999995
495,2.0,4.2,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.95
Relevance: 4.2
Overall:4.2875",4.0,0.8666666666666667,5.0,0.0,3.95,-1.0499999999999998,0.4541666666666667,4.2875
496,-1.9,3.0,"Coherence: 2.1
Consistency: 3.45
Fluency: 2.5
Relevance: 3.0
Overall:2.7625",2.1,-1.333333333333333,3.45,-1.5499999999999998,2.5,-2.5,-1.8208333333333333,2.7625
497,0.4333333333333331,4.65,"Coherence: 4.1
Consistency: 5.0
Fluency: 4.0
Relevance: 4.65
Overall:4.4375",4.1,0.6500000000000004,5.0,0.0,4.0,-1.0,0.02083333333333337,4.4375
498,-0.3500000000000001,3.05,"Coherence: 2.65
Consistency: 5.0
Fluency: 2.85
Relevance: 3.05
Overall:3.3874999999999997",2.65,-0.9500000000000002,5.0,0.0,2.85,-2.15,-0.8625,3.3874999999999997
499,0.2999999999999998,4.9,"Coherence: 4.3
Consistency: 5.0
Fluency: 3.15
Relevance: 4.9
Overall:4.3374999999999995",4.3,0.9000000000000004,5.0,0.0,3.15,-1.85,-0.16249999999999998,4.3374999999999995
500,-0.38333333333333286,4.0,"Coherence: 3.95
Consistency: 5.0
Fluency: 2.95
Relevance: 4.0
Overall:3.9749999999999996",3.95,0.0,5.0,0.0,2.95,-2.05,-0.6083333333333332,3.9749999999999996
501,0.20000000000000018,4.4,"Coherence: 4.2
Consistency: 5.0
Fluency: 3.15
Relevance: 4.4
Overall:4.1875",4.2,0.40000000000000036,5.0,0.0,3.15,-1.85,-0.3124999999999999,4.1875
502,-0.04999999999999982,4.0,"Coherence: 2.95
Consistency: 5.0
Fluency: 2.7
Relevance: 4.0
Overall:3.6624999999999996",2.95,0.3333333333333335,5.0,0.0,2.7,-0.2999999999999998,-0.004166666666666541,3.6624999999999996
503,0.0,4.7,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.0
Relevance: 4.7
Overall:4.175",4.0,0.033333333333333215,5.0,0.0,3.0,-1.333333333333333,-0.32499999999999996,4.175
504,-0.7166666666666666,2.0,"Coherence: 1.95
Consistency: 1.0
Fluency: 3.05
Relevance: 2.0
Overall:2.0",1.95,-1.3333333333333335,1.0,-1.0,3.05,0.3833333333333333,-0.6666666666666667,2.0
505,-0.7000000000000002,5.0,"Coherence: 4.3
Consistency: 5.0
Fluency: 4.0
Relevance: 5.0
Overall:4.575",4.3,0.0,5.0,0.0,4.0,-1.0,-0.42500000000000004,4.575
506,0.09999999999999964,4.05,"Coherence: 4.1
Consistency: 5.0
Fluency: 3.0
Relevance: 4.05
Overall:4.0375",4.1,0.04999999999999982,5.0,0.0,3.0,-2.0,-0.46250000000000013,4.0375
507,0.06666666666666732,4.95,"Coherence: 4.4
Consistency: 5.0
Fluency: 3.0
Relevance: 4.95
Overall:4.3375",4.4,0.2833333333333332,5.0,0.0,3.0,-2.0,-0.41249999999999987,4.3375
508,-0.6166666666666671,5.0,"Coherence: 4.05
Consistency: 5.0
Fluency: 4.95
Relevance: 5.0
Overall:4.75",4.05,0.666666666666667,5.0,0.0,4.95,-0.04999999999999982,0.0,4.75
509,-0.7833333333333337,3.6,"Coherence: 2.55
Consistency: 4.35
Fluency: 3.95
Relevance: 3.6
Overall:3.6125",2.55,-0.06666666666666643,4.35,-0.6500000000000004,3.95,-1.0499999999999998,-0.6375000000000001,3.6125
510,-0.4333333333333331,4.4,"Coherence: 3.9
Consistency: 5.0
Fluency: 4.0
Relevance: 4.4
Overall:4.325",3.9,0.40000000000000036,5.0,0.0,4.0,-1.0,-0.2583333333333332,4.325
511,0.04999999999999982,3.85,"Coherence: 2.05
Consistency: 5.0
Fluency: 2.75
Relevance: 3.85
Overall:3.4125",2.05,0.18333333333333357,5.0,0.0,2.75,-0.9166666666666665,-0.17083333333333328,3.4125
512,-0.6666666666666665,2.75,"Coherence: 2.0
Consistency: 2.0
Fluency: 3.0
Relevance: 2.75
Overall:2.4375",2.0,-0.5833333333333335,2.0,-0.6666666666666665,3.0,0.3333333333333335,-0.39583333333333326,2.4375
513,0.9166666666666665,4.2,"Coherence: 4.25
Consistency: 5.0
Fluency: 4.1
Relevance: 4.2
Overall:4.387499999999999",4.25,0.8666666666666667,5.0,0.0,4.1,-0.9000000000000004,0.22083333333333321,4.387499999999999
514,0.8500000000000001,3.35,"Coherence: 2.85
Consistency: 4.95
Fluency: 3.05
Relevance: 3.35
Overall:3.55",2.85,0.3500000000000001,4.95,-0.04999999999999982,3.05,-1.9500000000000002,-0.19999999999999996,3.55
515,-0.4166666666666665,3.8,"Coherence: 3.25
Consistency: 5.0
Fluency: 4.0
Relevance: 3.8
Overall:4.0125",3.25,0.1333333333333333,5.0,0.0,4.0,-1.0,-0.3208333333333333,4.0125
516,-1.2333333333333334,3.0,"Coherence: 2.1
Consistency: 5.0
Fluency: 4.1
Relevance: 3.0
Overall:3.55",2.1,-0.6666666666666665,5.0,0.0,4.1,-0.9000000000000004,-0.7000000000000001,3.55
517,0.0,3.75,"Coherence: 3.0
Consistency: 5.0
Fluency: 3.65
Relevance: 3.75
Overall:3.85",3.0,0.4166666666666665,5.0,0.0,3.65,-0.6833333333333331,-0.06666666666666665,3.85
518,0.6166666666666667,4.0,"Coherence: 3.95
Consistency: 5.0
Fluency: 3.45
Relevance: 4.0
Overall:4.1",3.95,0.0,5.0,0.0,3.45,-1.5499999999999998,-0.23333333333333328,4.1
519,0.8999999999999999,4.25,"Coherence: 3.9
Consistency: 5.0
Fluency: 4.0
Relevance: 4.25
Overall:4.2875",3.9,0.5833333333333335,5.0,0.0,4.0,-1.0,0.12083333333333335,4.2875
520,-2.666666666666667,2.3,"Coherence: 2.0
Consistency: 5.0
Fluency: 5.0
Relevance: 2.3
Overall:3.575",2.0,0.2999999999999998,5.0,0.0,5.0,0.0,-0.5916666666666668,3.575
521,0.3333333333333335,4.35,"Coherence: 4.0
Consistency: 5.0
Fluency: 4.0
Relevance: 4.35
Overall:4.3375",4.0,0.34999999999999964,5.0,0.0,4.0,-1.0,-0.07916666666666672,4.3375
522,0.6666666666666665,4.2,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.15
Relevance: 4.2
Overall:4.0874999999999995",4.0,0.8666666666666667,5.0,0.0,3.15,-1.85,-0.07916666666666672,4.0874999999999995
523,-0.25,5.0,"Coherence: 4.75
Consistency: 5.0
Fluency: 4.0
Relevance: 5.0
Overall:4.6875",4.75,0.666666666666667,5.0,0.0,4.0,-1.0,-0.14583333333333326,4.6875
524,1.0499999999999998,4.7,"Coherence: 4.05
Consistency: 5.0
Fluency: 5.0
Relevance: 4.7
Overall:4.6875",4.05,1.7000000000000002,5.0,0.0,5.0,0.0,0.6875,4.6875
525,-1.3166666666666664,2.45,"Coherence: 2.35
Consistency: 5.0
Fluency: 3.85
Relevance: 2.45
Overall:3.4125",2.35,-1.2166666666666663,5.0,3.333333333333333,3.85,-0.48333333333333295,0.07916666666666683,3.4125
526,-0.6499999999999999,4.15,"Coherence: 2.35
Consistency: 5.0
Fluency: 3.2
Relevance: 4.15
Overall:3.675",2.35,1.1500000000000004,5.0,0.0,3.2,0.5333333333333337,0.2583333333333335,3.675
527,0.6333333333333333,4.0,"Coherence: 3.3
Consistency: 5.0
Fluency: 3.0
Relevance: 4.0
Overall:3.825",3.3,0.6666666666666665,5.0,0.0,3.0,-2.0,-0.17500000000000004,3.825
528,0.0,2.15,"Coherence: 2.0
Consistency: 1.8
Fluency: 2.3
Relevance: 2.15
Overall:2.0625",2.0,-0.5166666666666666,1.8,-2.866666666666667,2.3,-1.3666666666666667,-1.1875000000000002,2.0625
529,-0.7666666666666666,3.55,"Coherence: 2.9
Consistency: 1.95
Fluency: 4.0
Relevance: 3.55
Overall:3.0999999999999996",2.9,-0.7833333333333332,1.95,-2.383333333333333,4.0,-1.0,-1.2333333333333332,3.0999999999999996
530,1.3833333333333333,4.75,"Coherence: 4.05
Consistency: 5.0
Fluency: 3.7
Relevance: 4.75
Overall:4.375",4.05,0.41666666666666696,5.0,0.0,3.7,-1.2999999999999998,0.1250000000000001,4.375
531,0.6666666666666665,4.0,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.75
Relevance: 4.0
Overall:4.1875",4.0,-0.33333333333333304,5.0,0.0,3.75,-1.25,-0.22916666666666663,4.1875
532,0.8666666666666667,4.0,"Coherence: 3.2
Consistency: 4.6
Fluency: 3.95
Relevance: 4.0
Overall:3.9375",3.2,1.6666666666666665,4.6,-0.40000000000000036,3.95,-1.0499999999999998,0.27083333333333326,3.9375
533,-0.2333333333333334,4.8,"Coherence: 4.1
Consistency: 5.0
Fluency: 3.45
Relevance: 4.8
Overall:4.3374999999999995",4.1,0.4666666666666668,5.0,0.0,3.45,-1.5499999999999998,-0.3291666666666666,4.3374999999999995
534,0.15000000000000036,4.9,"Coherence: 4.15
Consistency: 5.0
Fluency: 2.9
Relevance: 4.9
Overall:4.2375",4.15,0.2333333333333334,5.0,0.0,2.9,-2.1,-0.4291666666666666,4.2375
535,-0.33333333333333304,4.85,"Coherence: 4.0
Consistency: 5.0
Fluency: 3.8
Relevance: 4.85
Overall:4.4125",4.0,0.18333333333333268,5.0,0.0,3.8,-1.2000000000000002,-0.33750000000000013,4.4125
536,-2.0,2.0,"Coherence: 2.0
Consistency: 1.0
Fluency: 4.0
Relevance: 2.0
Overall:2.25",2.0,-2.333333333333333,1.0,-0.6666666666666667,4.0,-1.0,-1.5,2.25
537,-1.2456140350877192,3.0,"Coherence: 2.4210526315789473
Consistency: 5.0
Fluency: 3.95
Relevance: 3.0
Overall:3.592763157894737",2.4210526315789473,-1.333333333333333,5.0,0.0,3.95,-1.0499999999999998,-0.907236842105263,3.592763157894737
538,-0.04999999999999982,4.35,"Coherence: 3.95
Consistency: 5.0
Fluency: 4.0
Relevance: 4.35
Overall:4.325",3.95,0.6833333333333331,5.0,0.0,4.0,-1.0,-0.09166666666666667,4.325
539,-0.033333333333333215,4.75,"Coherence: 4.3
Consistency: 5.0
Fluency: 3.2
Relevance: 4.75
Overall:4.3125",4.3,0.41666666666666696,5.0,0.0,3.2,-1.7999999999999998,-0.3541666666666665,4.3125
540,-0.08333333333333304,4.85,"Coherence: 4.25
Consistency: 5.0
Fluency: 5.0
Relevance: 4.85
Overall:4.775",4.25,0.18333333333333268,5.0,0.0,5.0,0.0,0.02499999999999991,4.775
541,0.04999999999999982,3.8,"Coherence: 3.05
Consistency: 5.0
Fluency: 4.0
Relevance: 3.8
Overall:3.9625",3.05,0.7999999999999998,5.0,0.0,4.0,-1.0,-0.03750000000000009,3.9625
542,0.7833333333333337,4.0,"Coherence: 3.45
Consistency: 4.9
Fluency: 4.0
Relevance: 4.0
Overall:4.0875",3.45,1.0,4.9,-0.09999999999999964,4.0,-1.0,0.1708333333333335,4.0875
543,-0.21666666666666634,3.8,"Coherence: 2.45
Consistency: 5.0
Fluency: 3.7
Relevance: 3.8
Overall:3.7375",2.45,0.1333333333333333,5.0,0.0,3.7,-0.6333333333333329,-0.17916666666666647,3.7375
